Frequency	dB	Unweighted
6952	85.626
7053	85.076
7155	84.516
7259	83.939
7365	83.312
7472	82.810
7581	82.711
7691	83.371
7803	84.565
7916	85.931
8032	87.196
8148	88.114
8267	88.717
8387	89.075
8509	89.535
8633	90.281
8758	91.325
8886	92.481
9015	93.474
9146	94.038
9279	94.011
9414	93.495
9551	92.820
9690	92.051
9831	91.225
9974	90.213
10119	88.939
10266	87.324
10416	85.336
10567	83.382
10721	82.313
10877	82.257
11035	82.995
11196	83.743
11358	83.403
11524	83.601
11691	86.122
11861	87.356
12034	86.423
12209	84.391
12386	83.592
12567	83.287
12749	82.861
12935	83.664
13123	85.200
13314	86.633
13507	87.449
13704	88.307
13903	89.824
14105	91.299
14311	92.056
14519	91.899
14730	90.966
14944	89.848
15162	89.462
15382	89.510
15606	89.687
15833	89.502
16063	89.434
16297	90.153
16534	90.138
16774	87.385
17018	84.351
17266	82.487
17517	81.903
17772	81.476
18030	79.996
18293	78.095
18559	76.521
18829	75.455
19102	74.078
19380	68.236
20000	35.241
overall dB	0.0 dB	
decay	Average	
averaging	No Smoothing	
source	Totally Made Up	
		
		
saved	--/-/--, --:-- AM	
peak	0.0Hz	
