* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -13.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 10:41:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: MyAUdioSession R
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1,045.706 104.720 19.132
1,053.283 104.688 18.586
1,060.916 104.645 18.125
1,068.604 104.595 17.779
1,076.347 104.546 17.545
1,084.147 104.504 17.378
1,092.003 104.470 17.239
1,099.916 104.441 17.092
1,107.887 104.410 16.916
1,115.915 104.370 16.737
1,124.001 104.320 16.609
1,132.146 104.264 16.568
1,140.350 104.208 16.632
1,148.614 104.158 16.783
1,156.937 104.115 16.992
1,165.321 104.083 17.237
1,173.765 104.063 17.486
1,182.271 104.050 17.718
1,190.838 104.044 17.950
1,199.467 104.048 18.154
1,208.159 104.058 18.288
1,216.914 104.066 18.361
1,225.732 104.069 18.407
1,234.614 104.069 18.440
1,243.561 104.068 18.451
1,252.572 104.060 18.445
1,261.649 104.045 18.444
1,270.791 104.028 18.448
1,280.000 104.008 18.455
1,289.275 103.986 18.469
1,298.618 103.962 18.497
1,308.028 103.934 18.545
1,317.507 103.902 18.610
1,327.054 103.866 18.685
1,336.670 103.823 18.788
1,346.357 103.777 18.955
1,356.113 103.731 19.189
1,365.940 103.690 19.463
1,375.838 103.653 19.778
1,385.808 103.623 20.129
1,395.850 103.602 20.488
1,405.965 103.588 20.826
1,416.153 103.581 21.118
1,426.415 103.576 21.343
1,436.751 103.565 21.508
1,447.163 103.544 21.640
1,457.649 103.510 21.772
1,468.212 103.465 21.935
1,478.851 103.411 22.155
1,489.568 103.351 22.451
1,500.362 103.289 22.819
1,511.234 103.225 23.256
1,522.185 103.163 23.763
1,533.215 103.104 24.337
1,544.326 103.049 24.977
1,555.517 103.001 25.682
1,566.789 102.963 26.438
1,578.142 102.932 27.232
1,589.578 102.906 28.072
1,601.097 102.890 28.958
1,612.699 102.885 29.872
1,624.385 102.893 30.787
1,636.156 102.910 31.693
1,648.012 102.934 32.596
1,659.955 102.967 33.498
1,671.983 103.009 34.390
1,684.099 103.059 35.264
1,696.303 103.117 36.124
1,708.595 103.182 36.965
1,720.976 103.253 37.783
1,733.447 103.330 38.579
1,746.008 103.416 39.345
1,758.661 103.510 40.084
1,771.405 103.613 40.778
1,784.241 103.720 41.405
1,797.170 103.829 41.976
1,810.193 103.940 42.510
1,823.311 104.055 43.015
1,836.523 104.179 43.474
1,849.831 104.312 43.838
1,863.236 104.443 44.064
1,876.738 104.561 44.181
1,890.338 104.661 44.277
1,904.036 104.753 44.419
1,917.833 104.850 44.587
1,931.730 104.955 44.711
1,945.729 105.060 44.748
1,959.828 105.155 44.700
1,974.030 105.233 44.608
1,988.334 105.295 44.527
2,002.743 105.345 44.498
2,017.255 105.391 44.538
2,031.873 105.435 44.645
2,046.597 105.482 44.817
2,061.428 105.534 45.038
2,076.365 105.593 45.278
2,091.412 105.659 45.515
2,106.567 105.733 45.734
2,121.832 105.813 45.918
2,137.208 105.895 46.053
2,152.695 105.977 46.141
2,168.294 106.057 46.190
2,184.007 106.134 46.209
2,199.833 106.205 46.206
2,215.774 106.271 46.201
2,231.830 106.334 46.202
2,248.003 106.396 46.206
2,264.293 106.458 46.204
2,280.701 106.521 46.174
2,297.228 106.582 46.098
2,313.874 106.633 45.983
2,330.642 106.674 45.864
2,347.530 106.703 45.775
2,364.542 106.726 45.734
2,381.676 106.745 45.738
2,398.935 106.760 45.805
2,416.318 106.775 45.949
2,433.828 106.795 46.154
2,451.464 106.825 46.394
2,469.229 106.862 46.643
2,487.122 106.906 46.885
2,505.145 106.954 47.099
2,523.298 107.001 47.276
2,541.583 107.045 47.438
2,560.000 107.086 47.611
2,578.551 107.126 47.799
2,597.236 107.162 48.001
2,616.057 107.193 48.241
2,635.014 107.224 48.531
2,654.108 107.261 48.858
2,673.341 107.304 49.219
2,692.713 107.355 49.620
2,712.226 107.411 50.033
2,731.879 107.473 50.440
2,751.676 107.541 50.840
2,771.615 107.613 51.226
2,791.700 107.691 51.592
2,811.930 107.771 51.930
2,832.306 107.852 52.250
2,852.830 107.932 52.544
2,873.503 108.007 52.812
2,894.325 108.071 53.095
2,915.299 108.123 53.484
2,936.424 108.179 54.077
2,957.703 108.269 54.812
2,979.136 108.397 55.487
3,000.724 108.541 56.001
3,022.468 108.684 56.400
3,044.370 108.826 56.753
3,066.431 108.969 57.088
3,088.652 109.115 57.406
3,111.033 109.265 57.698
3,133.577 109.417 57.953
3,156.284 109.571 58.172
3,179.156 109.727 58.362
3,202.193 109.885 58.529
3,225.398 110.047 58.676
3,248.771 110.212 58.798
3,272.312 110.378 58.893
3,296.025 110.545 58.962
3,319.909 110.714 59.009
3,343.967 110.886 59.040
3,368.198 111.061 59.063
3,392.606 111.236 59.073
3,417.190 111.414 59.072
3,441.952 111.594 59.068
3,466.894 111.779 59.066
3,492.017 111.971 59.079
3,517.321 112.172 59.111
3,542.809 112.386 59.138
3,568.482 112.614 59.141
3,594.341 112.858 59.105
3,620.387 113.120 58.987
3,646.622 113.397 58.754
3,673.046 113.684 58.389
3,699.663 113.975 57.875
3,726.472 114.265 57.220
3,753.476 114.551 56.452
3,780.675 114.827 55.593
3,808.071 115.090 54.704
3,835.666 115.349 53.882
3,863.461 115.626 53.159
3,891.457 115.941 52.455
3,919.656 116.299 51.618
3,948.060 116.690 50.497
3,976.669 117.098 49.008
4,005.486 117.504 47.143
4,034.511 117.894 44.941
4,063.747 118.260 42.461
4,093.194 118.600 39.753
4,122.855 118.914 36.862
4,152.731 119.204 33.831
4,182.824 119.481 30.685
4,213.134 119.759 27.374
4,243.664 120.038 23.727
4,274.416 120.284 19.590
4,305.390 120.458 15.044
4,336.588 120.549 10.333
4,368.013 120.572 5.627
4,399.666 120.543 0.960
4,431.547 120.465 -3.690
4,463.660 120.335 -8.348
4,496.005 120.150 -13.001
4,528.585 119.910 -17.596
4,561.401 119.615 -22.078
4,594.455 119.266 -26.394
4,627.749 118.863 -30.501
4,661.283 118.412 -34.364
4,695.061 117.919 -37.952
4,729.083 117.387 -41.245
4,763.352 116.824 -44.228
4,797.869 116.236 -46.891
4,832.637 115.630 -49.218
4,867.656 115.010 -51.217
4,902.929 114.381 -52.924
4,938.458 113.741 -54.355
4,974.244 113.095 -55.534
5,010.289 112.446 -56.472
5,046.596 111.790 -57.128
5,083.166 111.127 -57.487
5,120.000 110.461 -57.532
5,157.102 109.791 -57.231
5,194.472 109.122 -56.569
5,232.113 108.462 -55.511
5,270.027 107.817 -54.040
5,308.216 107.195 -52.162
5,346.682 106.604 -49.876
5,385.426 106.058 -47.187
5,424.451 105.568 -44.131
5,463.759 105.143 -40.742
5,503.352 104.801 -37.062
5,543.231 104.565 -33.179
5,583.399 104.445 -29.245
5,623.859 104.446 -25.504
5,664.612 104.556 -22.210
5,705.660 104.742 -19.550
5,747.006 104.958 -17.596
5,788.651 105.162 -16.265
5,830.598 105.329 -15.360
5,872.849 105.456 -14.659
5,915.406 105.558 -13.994
5,958.271 105.661 -13.278
6,001.447 105.802 -12.551
6,044.937 106.010 -12.060
6,088.740 106.264 -12.278
6,132.862 106.466 -13.474
6,177.303 106.530 -15.196
6,222.066 106.474 -16.756
