* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -8.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 11:38:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Grado SR80e R
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1,023.299 100.071 47.650
1,030.714 100.090 48.039
1,038.183 100.108 48.384
1,045.706 100.113 48.720
1,053.283 100.111 49.126
1,060.916 100.116 49.643
1,068.604 100.143 50.155
1,076.347 100.172 50.538
1,084.147 100.193 50.885
1,092.003 100.213 51.247
1,099.916 100.232 51.638
1,107.887 100.246 52.027
1,115.915 100.253 52.449
1,124.001 100.266 52.958
1,132.146 100.298 53.478
1,140.350 100.335 53.886
1,148.614 100.359 54.227
1,156.937 100.370 54.599
1,165.321 100.389 55.061
1,173.765 100.417 55.433
1,182.271 100.418 55.747
1,190.838 100.405 56.230
1,199.467 100.404 56.717
1,208.159 100.378 57.215
1,216.914 100.350 58.074
1,225.732 100.380 59.104
1,234.614 100.444 59.909
1,243.561 100.507 60.544
1,252.572 100.562 61.035
1,261.649 100.592 61.493
1,270.791 100.615 62.084
1,280.000 100.644 62.719
1,289.275 100.679 63.380
1,298.618 100.735 64.011
1,308.028 100.780 64.489
1,317.507 100.791 65.084
1,327.054 100.819 65.957
1,336.670 100.891 66.731
1,346.357 100.943 67.212
1,356.113 100.948 67.707
1,365.940 100.924 68.579
1,375.838 100.951 69.895
1,385.808 101.059 71.105
1,395.850 101.168 71.892
1,405.965 101.229 72.647
1,416.153 101.298 73.715
1,426.415 101.417 74.747
1,436.751 101.537 75.591
1,447.163 101.663 76.447
1,457.649 101.798 77.039
1,468.212 101.877 77.600
1,478.851 101.966 78.655
1,489.568 102.145 79.767
1,500.362 102.384 80.152
1,511.234 102.497 79.672
1,522.185 102.442 79.892
1,533.215 102.444 81.121
1,544.326 102.537 82.304
1,555.517 102.626 83.325
1,566.789 102.707 84.711
1,578.142 102.888 86.443
1,589.578 103.158 87.661
1,601.097 103.403 88.238
1,612.699 103.569 88.696
1,624.385 103.721 89.622
1,636.156 103.943 90.758
1,648.012 104.232 91.618
1,659.955 104.488 91.881
1,671.983 104.664 92.237
1,684.099 104.852 93.103
1,696.303 105.141 94.149
1,708.595 105.493 94.524
1,720.976 105.761 94.398
1,733.447 105.997 94.671
1,746.008 106.294 94.999
1,758.661 106.584 94.962
1,771.405 106.834 95.040
1,784.241 107.140 95.462
1,797.170 107.517 95.552
1,810.193 107.901 95.078
1,823.311 108.241 94.174
1,836.523 108.546 93.279
1,849.831 108.864 92.325
1,863.236 109.183 91.121
1,876.738 109.481 89.511
1,890.338 109.695 87.560
1,904.036 109.821 85.889
1,917.833 109.954 84.599
1,931.730 110.092 83.353
1,945.729 110.254 82.154
1,959.828 110.392 80.745
1,974.030 110.529 79.513
1,988.334 110.690 78.033
2,002.743 110.828 76.291
2,017.255 110.929 74.151
2,031.873 110.902 71.903
2,046.597 110.785 70.518
2,061.428 110.747 69.837
2,076.365 110.782 68.874
2,091.412 110.793 67.574
2,106.567 110.751 66.452
2,121.832 110.747 65.548
2,137.208 110.733 64.251
2,152.695 110.640 63.180
2,168.294 110.567 62.600
2,184.007 110.555 62.092
2,199.833 110.584 61.064
2,215.774 110.513 59.504
2,231.830 110.334 58.488
2,248.003 110.173 58.068
2,264.293 110.054 57.935
2,280.701 110.002 57.737
2,297.228 109.959 57.054
2,313.874 109.834 55.876
2,330.642 109.554 54.984
2,347.530 109.177 55.172
2,364.542 108.837 56.744
2,381.676 108.669 59.126
2,398.935 108.713 61.430
2,416.318 108.863 62.678
