* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -7.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 11:09:02 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Audio-Technica M50x L
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
446.060 98.180 24.267
449.293 98.297 24.656
452.548 98.413 25.040
455.828 98.528 25.406
459.131 98.639 25.763
462.458 98.748 26.123
465.809 98.858 26.474
469.184 98.966 26.790
472.584 99.068 27.072
476.009 99.164 27.355
479.458 99.261 27.640
482.933 99.359 27.904
486.432 99.456 28.155
489.957 99.556 28.406
493.507 99.660 28.641
497.084 99.768 28.834
500.686 99.875 28.961
504.314 99.978 29.024
507.968 100.073 29.053
511.649 100.164 29.064
515.357 100.250 29.063
519.091 100.331 29.055
522.853 100.410 29.042
526.642 100.486 29.019
530.458 100.559 28.986
534.302 100.629 28.955
538.174 100.698 28.920
542.074 100.766 28.872
546.002 100.830 28.815
549.958 100.892 28.743
553.943 100.950 28.652
557.958 101.002 28.566
562.001 101.050 28.501
566.073 101.098 28.454
570.175 101.145 28.408
574.307 101.191 28.353
578.469 101.237 28.290
582.660 101.282 28.217
586.883 101.326 28.135
591.135 101.368 28.044
595.419 101.405 27.964
599.734 101.440 27.904
604.080 101.474 27.854
608.457 101.508 27.798
612.866 101.540 27.732
617.307 101.568 27.656
621.780 101.593 27.590
626.286 101.617 27.542
630.824 101.640 27.505
635.396 101.664 27.471
640.000 101.689 27.435
644.638 101.712 27.402
649.309 101.734 27.375
654.014 101.755 27.355
658.753 101.775 27.335
663.527 101.793 27.321
668.335 101.811 27.318
673.178 101.831 27.328
678.056 101.852 27.342
682.970 101.875 27.345
687.919 101.896 27.343
692.904 101.917 27.346
697.925 101.940 27.353
702.982 101.962 27.358
708.076 101.985 27.366
713.208 102.009 27.364
718.376 102.031 27.354
723.581 102.051 27.348
728.825 102.072 27.336
734.106 102.094 27.295
739.426 102.113 27.229
744.784 102.130 27.156
750.181 102.147 27.075
755.617 102.162 26.968
761.093 102.173 26.829
766.608 102.177 26.685
772.163 102.175 26.563
777.758 102.170 26.470
783.394 102.164 26.407
789.071 102.159 26.361
794.789 102.154 26.319
800.548 102.148 26.272
806.349 102.139 26.226
812.193 102.127 26.202
818.078 102.115 26.204
824.006 102.105 26.216
829.977 102.096 26.226
835.992 102.085 26.231
842.050 102.072 26.239
848.151 102.057 26.264
854.297 102.041 26.301
860.488 102.023 26.337
866.724 102.002 26.380
873.004 101.983 26.427
879.330 101.962 26.467
885.702 101.939 26.507
892.120 101.914 26.547
898.585 101.886 26.593
905.097 101.854 26.663
911.655 101.820 26.765
918.262 101.786 26.897
924.916 101.754 27.044
931.618 101.720 27.200
938.369 101.686 27.367
945.169 101.650 27.544
952.018 101.611 27.742
958.917 101.569 27.973
965.865 101.526 28.237
972.864 101.483 28.534
979.914 101.439 28.861
987.015 101.396 29.214
994.167 101.354 29.604
1,001.371 101.313 30.041
1,008.628 101.275 30.516
1,015.937 101.241 31.010
1,023.299 101.208 31.529
1,030.714 101.179 32.088
1,038.183 101.155 32.688
1,045.706 101.138 33.320
1,053.283 101.129 33.962
1,060.916 101.127 34.598
1,068.604 101.130 35.236
1,076.347 101.137 35.895
1,084.147 101.151 36.577
1,092.003 101.175 37.263
1,099.916 101.209 37.936
1,107.887 101.253 38.581
1,115.915 101.305 39.186
1,124.001 101.366 39.735
1,132.146 101.431 40.224
1,140.350 101.498 40.643
1,148.614 101.564 40.995
1,156.937 101.629 41.297
1,165.321 101.692 41.547
1,173.765 101.751 41.741
1,182.271 101.803 41.892
1,190.838 101.848 42.028
1,199.467 101.888 42.155
1,208.159 101.924 42.257
1,216.914 101.954 42.342
1,225.732 101.978 42.428
1,234.614 101.998 42.519
1,243.561 102.014 42.617
1,252.572 102.028 42.725
1,261.649 102.041 42.828
1,270.791 102.047 42.916
1,280.000 102.045 42.999
1,289.275 102.036 43.092
1,298.618 102.024 43.204
1,308.028 102.010 43.331
1,317.507 101.991 43.485
1,327.054 101.966 43.668
1,336.670 101.935 43.867
1,346.357 101.897 44.096
1,356.113 101.855 44.379
1,365.940 101.811 44.722
1,375.838 101.768 45.133
1,385.808 101.726 45.597
1,395.850 101.684 46.087
1,405.965 101.644 46.597
1,416.153 101.607 47.116
1,426.415 101.568 47.650
1,436.751 101.523 48.208
1,447.163 101.467 48.793
1,457.649 101.397 49.474
1,468.212 101.324 50.344
1,478.851 101.265 51.386
1,489.568 101.229 52.503
1,500.362 101.207 53.621
1,511.234 101.195 54.750
1,522.185 101.192 55.902
1,533.215 101.196 57.072
1,544.326 101.207 58.262
1,555.517 101.226 59.482
1,566.789 101.252 60.733
1,578.142 101.287 62.017
1,589.578 101.331 63.340
1,601.097 101.383 64.698
1,612.699 101.447 66.104
1,624.385 101.528 67.557
1,636.156 101.629 69.025
1,648.012 101.750 70.478
1,659.955 101.889 71.900
1,671.983 102.046 73.265
1,684.099 102.217 74.552
1,696.303 102.402 75.755
1,708.595 102.601 76.856
1,720.976 102.810 77.824
1,733.447 103.018 78.640
1,746.008 103.214 79.363
1,758.661 103.400 80.120
1,771.405 103.600 80.929
1,784.241 103.819 81.662
1,797.170 104.046 82.245
1,810.193 104.273 82.692
1,823.311 104.493 83.037
1,836.523 104.706 83.307
1,849.831 104.911 83.521
1,863.236 105.112 83.678
1,876.738 105.305 83.783
1,890.338 105.491 83.858
1,904.036 105.670 83.915
1,917.833 105.841 83.954
1,931.730 106.004 83.977
1,945.729 106.159 84.009
1,959.828 106.310 84.060
1,974.030 106.455 84.135
1,988.334 106.597 84.262
2,002.743 106.745 84.432
2,017.255 106.897 84.612
2,031.873 107.053 84.805
2,046.597 107.215 84.997
2,061.428 107.385 85.159
2,076.365 107.560 85.280
2,091.412 107.737 85.362
2,106.567 107.914 85.400
2,121.832 108.088 85.412
2,137.208 108.262 85.417
2,152.695 108.439 85.414
2,168.294 108.621 85.379
2,184.007 108.804 85.271
2,199.833 108.982 85.109
2,215.774 109.150 84.954
2,231.830 109.321 84.867
2,248.003 109.508 84.778
2,264.293 109.703 84.582
2,280.701 109.894 84.281
2,297.228 110.079 83.919
2,313.874 110.259 83.522
2,330.642 110.434 83.089
2,347.530 110.602 82.633
2,364.542 110.766 82.169
2,381.676 110.927 81.699
2,398.935 111.088 81.230
2,416.318 111.252 80.742
2,433.828 111.419 80.197
2,451.464 111.583 79.576
2,469.229 111.737 78.896
2,487.122 111.882 78.194
2,505.145 112.020 77.479
2,523.298 112.154 76.745
2,541.583 112.283 75.986
2,560.000 112.405 75.191
2,578.551 112.513 74.366
2,597.236 112.605 73.562
2,616.057 112.685 72.840
2,635.014 112.764 72.212
2,654.108 112.850 71.647
2,673.341 112.949 71.092
2,692.713 113.055 70.482
2,712.226 113.160 69.793
2,731.879 113.257 69.028
2,751.676 113.339 68.218
2,771.615 113.402 67.428
2,791.700 113.454 66.744
2,811.930 113.506 66.212
2,832.306 113.577 65.781
2,852.830 113.675 65.307
2,873.503 113.788 64.651
2,894.325 113.891 63.775
2,915.299 113.964 62.770
2,936.424 114.001 61.781
2,957.703 114.011 60.919
2,979.136 114.012 60.221
3,000.724 114.014 59.650
3,022.468 114.023 59.147
3,044.370 114.035 58.675
3,066.431 114.048 58.225
3,088.652 114.058 57.806
3,111.033 114.064 57.438
3,133.577 114.070 57.133
3,156.284 114.077 56.899
3,179.156 114.088 56.739
3,202.193 114.107 56.639
3,225.398 114.131 56.577
3,248.771 114.161 56.544
3,272.312 114.194 56.545
3,296.025 114.230 56.578
3,319.909 114.269 56.659
3,343.967 114.314 56.812
3,368.198 114.369 57.038
3,392.606 114.439 57.316
3,417.190 114.524 57.626
3,441.952 114.621 57.968
3,466.894 114.733 58.342
3,492.017 114.865 58.743
3,517.321 115.021 59.156
3,542.809 115.201 59.543
3,568.482 115.404 59.863
3,594.341 115.629 60.087
3,620.387 115.870 60.188
3,646.622 116.122 60.154
3,673.046 116.384 59.987
3,699.663 116.652 59.702
3,726.472 116.926 59.321
3,753.476 117.208 58.841
3,780.675 117.497 58.239
3,808.071 117.793 57.511
3,835.666 118.095 56.649
3,863.461 118.400 55.644
3,891.457 118.708 54.493
3,919.656 119.017 53.189
3,948.060 119.325 51.711
3,976.669 119.625 50.039
4,005.486 119.911 48.188
4,034.511 120.182 46.178
4,063.747 120.435 44.027
4,093.194 120.664 41.773
4,122.855 120.858 39.459
4,152.731 121.018 37.119
4,182.824 121.157 34.725
4,213.134 121.281 32.183
4,243.664 121.390 29.499
4,274.416 121.484 26.765
4,305.390 121.566 24.039
4,336.588 121.630 21.318
4,368.013 121.678 18.591
4,399.666 121.715 15.884
4,431.547 121.751 13.231
4,463.660 121.795 10.610
4,496.005 121.852 7.950
4,528.585 121.919 5.105
4,561.401 121.991 1.881
4,594.455 122.058 -1.901
4,627.749 122.112 -6.376
4,661.283 122.141 -11.594
4,695.061 122.138 -17.444
4,729.083 122.103 -23.728
4,763.352 122.023 -30.141
4,797.869 121.891 -36.324
4,832.637 121.700 -41.960
4,867.656 121.431 -46.809
4,902.929 121.054 -50.771
4,938.458 120.573 -53.953
4,974.244 120.024 -56.680
5,010.289 119.446 -59.234
5,046.596 118.878 -61.703
5,083.166 118.341 -64.109
5,120.000 117.826 -66.578
5,157.102 117.317 -69.213
5,194.472 116.794 -72.084
5,232.113 116.235 -75.192
5,270.027 115.621 -78.511
5,308.216 114.934 -82.032
5,346.682 114.147 -85.572
5,385.426 113.245 -88.904
5,424.451 112.225 -91.874
5,463.759 111.092 -94.335
5,503.352 109.852 -96.175
5,543.231 108.505 -97.266
5,583.399 107.045 -97.433
5,623.859 105.468 -96.432
5,664.612 103.769 -93.832
5,705.660 101.949 -88.997
5,747.006 100.054 -81.083
5,788.651 98.241 -69.317
5,830.598 96.859 -53.879
5,872.849 96.366 -36.732
5,915.406 96.851 -20.945
5,958.271 97.890 -8.700
6,001.447 99.052 -0.306
6,044.937 100.127 5.070
6,088.740 101.041 8.479
6,132.862 101.801 10.843
6,177.303 102.455 12.710
6,222.066 103.038 14.261
6,267.154 103.573 15.570
6,312.568 104.074 16.691
6,358.312 104.552 17.635
6,404.387 105.015 18.369
6,450.796 105.467 18.863
6,497.541 105.907 19.097
6,544.625 106.333 19.069
6,592.050 106.738 18.796
6,639.818 107.123 18.294
6,687.934 107.486 17.571
6,736.397 107.825 16.621
6,785.211 108.136 15.460
6,834.380 108.423 14.115
6,883.905 108.684 12.588
6,933.789 108.914 10.866
6,984.034 109.107 8.932
7,034.643 109.252 6.820
7,085.619 109.341 4.618
7,136.964 109.380 2.411
7,188.681 109.364 0.238
7,240.773 109.290 -1.854
7,293.243 109.167 -3.761
7,346.093 109.010 -5.350
7,399.326 108.833 -6.545
7,452.944 108.659 -7.366
7,506.951 108.515 -7.893
7,561.350 108.426 -8.268
7,616.143 108.399 -8.712
7,671.332 108.420 -9.481
7,726.922 108.452 -10.767
7,782.915 108.450 -12.590
7,839.312 108.380 -14.790
7,896.120 108.230 -17.157
7,953.338 107.997 -19.502
8,010.971 107.686 -21.687
8,069.022 107.310 -23.593
8,127.493 106.871 -25.128
8,186.389 106.382 -26.208
8,245.711 105.860 -26.758
8,305.462 105.331 -26.759
8,365.647 104.822 -26.280
8,426.268 104.338 -25.433
8,487.328 103.880 -24.298
8,548.831 103.448 -22.862
8,610.779 103.048 -21.091
8,673.177 102.698 -19.014
8,736.026 102.407 -16.734
8,799.331 102.172 -14.387
8,863.095 101.981 -12.059
8,927.320 101.828 -9.761
8,992.011 101.710 -7.468
9,057.171 101.640 -5.167
9,122.803 101.631 -2.941
9,188.910 101.675 -0.986
9,255.497 101.734 0.597
9,322.566 101.787 2.003
9,390.121 101.862 3.287
9,458.166 101.960 4.192
9,526.704 102.055 4.642
9,595.738 102.121 4.763
9,665.273 102.133 4.657
9,735.312 102.070 4.469
9,805.857 101.936 4.510
9,876.915 101.773 4.945
9,948.487 101.613 5.635
10,020.578 101.450 6.477
10,093.191 101.270 7.591
10,166.331 101.084 9.146
10,240.000 100.925 11.175
10,314.203 100.823 13.575
10,388.944 100.796 16.217
10,464.227 100.863 19.002
10,540.055 101.043 21.803
10,616.433 101.345 24.367
10,693.363 101.758 26.279
10,770.853 102.221 27.142
10,848.902 102.647 26.922
10,927.518 102.983 26.000
11,006.703 103.224 24.811
11,086.462 103.386 23.598
11,166.799 103.489 22.496
11,247.719 103.560 21.605
11,329.224 103.638 20.870
11,411.320 103.738 20.009
11,494.012 103.833 18.759
11,577.302 103.878 17.193
11,661.195 103.858 15.594
11,745.697 103.787 14.099
11,830.812 103.682 12.608
11,916.543 103.519 10.960
12,002.895 103.242 9.298
12,089.873 102.812 8.302
12,177.480 102.274 8.882
12,265.724 101.795 11.411
12,354.606 101.576 15.200
12,444.133 101.695 18.951
12,534.309 102.061 21.578
12,625.137 102.499 22.651
12,716.624 102.890 22.486
12,808.773 103.206 21.612
12,901.592 103.446 20.331
12,995.082 103.608 18.826
13,089.250 103.697 17.295
13,184.100 103.722 15.960
13,279.637 103.724 15.053
13,375.867 103.769 14.618
13,472.794 103.909 14.377
13,570.423 104.172 13.864
13,668.760 104.537 12.582
13,767.810 104.944 10.085
13,867.577 105.304 6.099
13,968.067 105.522 0.694
14,069.285 105.514 -5.679
14,171.237 105.225 -12.279
14,273.928 104.656 -18.276
14,377.362 103.862 -23.060
14,481.547 102.923 -26.364
14,586.486 101.931 -28.105
14,692.186 100.966 -28.427
14,798.651 100.065 -27.680
14,905.889 99.243 -26.097
15,013.902 98.516 -23.781
15,122.700 97.904 -20.905
15,232.285 97.425 -17.692
15,342.664 97.093 -14.342
15,453.844 96.907 -11.119
15,565.829 96.836 -8.305
15,678.625 96.843 -6.023
15,792.239 96.890 -4.265
15,906.676 96.946 -2.932
16,021.942 97.004 -1.856
16,138.044 97.089 -0.953
16,254.986 97.226 -0.313
16,372.777 97.412 -0.111
16,491.422 97.629 -0.542
16,610.924 97.849 -1.852
16,731.295 98.004 -4.152
16,852.535 98.031 -7.156
16,974.656 97.890 -10.361
17,097.662 97.576 -13.192
17,221.559 97.132 -15.091
17,346.354 96.657 -15.811
17,472.053 96.262 -15.597
17,598.662 96.020 -15.046
17,726.189 95.918 -14.748
17,854.641 95.899 -14.993
17,984.021 95.946 -15.878
18,114.342 96.029 -17.687
18,245.605 96.053 -20.612
18,377.820 95.949 -24.254
18,510.994 95.722 -28.044
18,645.133 95.395 -31.746
18,780.242 94.992 -35.288
18,916.332 94.546 -38.699
19,053.408 94.083 -42.313
19,191.477 93.556 -46.500
19,330.547 92.868 -51.090
19,470.623 91.961 -55.370
19,611.715 90.871 -58.662
19,753.830 89.701 -60.749
19,896.975 88.642 -61.823
