* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -8.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 11:32:59 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Really big difference between R & L. We had to adjust fit several times to get a good measurement
* Measurement: Bose QC 35 II L
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4,093.194 116.853 46.703
4,122.855 117.076 45.267
4,152.731 117.328 43.685
4,182.824 117.604 41.918
4,213.134 117.903 39.927
4,243.664 118.223 37.681
4,274.416 118.557 35.125
4,305.390 118.895 32.202
4,336.588 119.229 28.879
4,368.013 119.553 25.110
4,399.666 119.852 20.861
4,431.547 120.106 16.135
4,463.660 120.294 10.955
4,496.005 120.400 5.396
4,528.585 120.407 -0.422
4,561.401 120.306 -6.329
4,594.455 120.104 -12.129
4,627.749 119.819 -17.719
4,661.283 119.453 -23.091
4,695.061 119.002 -28.142
4,729.083 118.480 -32.731
4,763.352 117.912 -36.814
4,797.869 117.318 -40.401
4,832.637 116.709 -43.534
4,867.656 116.091 -46.259
4,902.929 115.475 -48.624
4,938.458 114.870 -50.690
4,974.244 114.275 -52.526
5,010.289 113.684 -54.185
5,046.596 113.097 -55.675
5,083.166 112.514 -56.998
5,120.000 111.931 -58.193
5,157.102 111.347 -59.328
5,194.472 110.745 -60.411
5,232.113 110.109 -61.325
5,270.027 109.441 -61.974
5,308.216 108.751 -62.371
5,346.682 108.029 -62.549
5,385.426 107.238 -62.404
5,424.451 106.334 -61.393
5,463.759 105.342 -58.509
5,503.352 104.480 -53.322
5,543.231 104.002 -47.307
5,583.399 103.805 -41.837
5,623.859 103.815 -36.410
5,664.612 104.153 -31.706
5,705.660 104.664 -29.175
5,747.006 105.116 -28.746
5,788.651 105.433 -29.579
5,830.598 105.622 -31.141
5,872.849 105.689 -33.209
5,915.406 105.612 -35.560
5,958.271 105.377 -37.850
6,001.447 105.003 -39.669
6,044.937 104.538 -40.757
6,088.740 104.035 -41.113
6,132.862 103.522 -40.832
6,177.303 103.010 -39.956
6,222.066 102.510 -38.476
6,267.154 102.046 -36.411
6,312.568 101.644 -33.848
6,358.312 101.323 -30.917
6,404.387 101.096 -27.771
6,450.796 100.965 -24.553
6,497.541 100.923 -21.379
6,544.625 100.969 -18.355
6,592.050 101.100 -15.593
6,639.818 101.308 -13.238
6,687.934 101.575 -11.430
6,736.397 101.878 -10.247
6,785.211 102.195 -9.746
6,834.380 102.494 -9.987
6,883.905 102.738 -10.933
6,933.789 102.894 -12.391
6,984.034 102.952 -14.162
7,034.643 102.904 -16.129
7,085.619 102.737 -18.149
7,136.964 102.439 -19.921
7,188.681 102.013 -20.980
7,240.773 101.496 -20.954
7,293.243 100.957 -19.706
7,346.093 100.473 -17.254
7,399.326 100.122 -13.777
7,452.944 99.971 -9.623
7,506.951 100.053 -5.406
7,561.350 100.341 -1.744
7,616.143 100.769 0.973
7,671.332 101.262 2.538
7,726.922 101.749 2.990
7,782.915 102.199 2.574
7,839.312 102.606 1.462
7,896.120 102.954 -0.286
7,953.338 103.217 -2.651
8,010.971 103.365 -5.544
8,069.022 103.367 -8.685
8,127.493 103.231 -11.670
8,186.389 102.989 -14.251
8,245.711 102.648 -16.411
8,305.462 102.188 -17.924
8,365.647 101.621 -18.023
8,426.268 101.095 -16.161
8,487.328 100.837 -13.104
8,548.831 100.890 -10.387
8,610.779 101.106 -8.925
8,673.177 101.328 -8.696
8,736.026 101.489 -9.188
8,799.331 101.601 -10.043
8,863.095 101.678 -11.256
8,927.320 101.704 -12.850
8,992.011 101.651 -14.698
9,057.171 101.502 -16.556
9,122.803 101.266 -18.132
9,188.910 100.974 -19.248
9,255.497 100.662 -19.893
9,322.566 100.369 -20.159
9,390.121 100.112 -20.198
9,458.166 99.883 -20.176
9,526.704 99.672 -20.172
9,595.738 99.468 -20.193
9,665.273 99.264 -20.259
9,735.312 99.057 -20.428
9,805.857 98.835 -20.766
9,876.915 98.572 -21.259
9,948.487 98.241 -21.726
10,020.578 97.830 -21.843
10,093.191 97.354 -21.278
10,166.331 96.860 -19.800
10,240.000 96.426 -17.425
10,314.203 96.121 -14.531
10,388.944 95.959 -11.653
10,464.227 95.900 -9.132
10,540.055 95.894 -6.994
10,616.433 95.915 -5.115
10,693.363 95.965 -3.495
10,770.853 96.035 -2.248
10,848.902 96.100 -1.412
10,927.518 96.139 -0.869
11,006.703 96.139 -0.424
11,086.462 96.105 0.084
11,166.799 96.053 0.766
11,247.719 96.006 1.647
11,329.224 95.987 2.638
11,411.320 96.011 3.610
11,494.012 96.089 4.400
11,577.302 96.206 4.799
11,661.195 96.324 4.623
11,745.697 96.385 3.847
11,830.812 96.341 2.706
11,916.543 96.172 1.644
12,002.895 95.904 1.075
12,089.873 95.580 1.177
12,177.480 95.235 1.989
12,265.724 94.894 3.681
12,354.606 94.615 6.494
12,444.133 94.530 10.291
12,534.309 94.761 14.146
12,625.137 95.262 16.720
12,716.624 95.841 17.258
12,808.773 96.315 16.015
12,901.592 96.609 13.794
12,995.082 96.733 11.317
13,089.250 96.734 8.980
13,184.100 96.662 6.869
13,279.637 96.536 4.917
13,375.867 96.349 3.085
13,472.794 96.084 1.479
