* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -7.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 11:22:17 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: B&O BEOPLAY H8 L
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
465.809 94.072 -148.089
469.184 94.026 -147.698
472.584 93.980 -147.265
476.009 93.931 -146.821
479.458 93.878 -146.347
482.933 93.822 -145.841
486.432 93.760 -145.301
489.957 93.691 -144.694
493.507 93.620 -143.993
497.084 93.549 -143.194
500.686 93.481 -142.277
504.314 93.422 -141.218
507.968 93.382 -140.025
511.649 93.369 -138.732
515.357 93.392 -137.417
519.091 93.447 -136.180
522.853 93.523 -135.081
526.642 93.609 -134.119
530.458 93.698 -133.293
534.302 93.782 -132.572
538.174 93.865 -131.925
542.074 93.946 -131.337
546.002 94.026 -130.780
549.958 94.108 -130.270
553.943 94.184 -129.849
557.958 94.246 -129.461
562.001 94.299 -129.069
566.073 94.345 -128.661
570.175 94.386 -128.205
574.307 94.429 -127.655
578.469 94.486 -127.045
582.660 94.558 -126.469
586.883 94.638 -125.993
591.135 94.717 -125.614
595.419 94.788 -125.286
599.734 94.853 -124.960
604.080 94.913 -124.617
608.457 94.971 -124.265
612.866 95.027 -123.922
617.307 95.081 -123.587
621.780 95.134 -123.252
626.286 95.185 -122.909
630.824 95.237 -122.553
635.396 95.290 -122.194
640.000 95.346 -121.848
644.638 95.400 -121.514
649.309 95.454 -121.174
654.014 95.505 -120.843
658.753 95.552 -120.509
663.527 95.599 -120.171
668.335 95.647 -119.833
673.178 95.696 -119.480
678.056 95.748 -119.112
682.970 95.803 -118.749
687.919 95.857 -118.397
692.904 95.911 -118.043
697.925 95.964 -117.683
702.982 96.020 -117.322
708.076 96.078 -116.978
713.208 96.138 -116.647
718.376 96.200 -116.322
723.581 96.260 -115.989
728.825 96.319 -115.643
734.106 96.379 -115.306
739.426 96.440 -114.981
744.784 96.503 -114.663
750.181 96.567 -114.354
755.617 96.629 -114.062
761.093 96.689 -113.766
766.608 96.750 -113.468
772.163 96.811 -113.182
777.758 96.871 -112.898
783.394 96.931 -112.605
789.071 96.994 -112.323
