		
Frequency	dB	Unweighted
19.5	86.1
19.8	86.2
20.1	86.3
20.3	86.4
20.6	86.6
20.9	86.7
21.2	86.8
21.6	86.9
21.9	87.0
22.2	87.1
22.5	87.2
22.8	87.4
23.2	87.5
23.5	87.6
23.8	87.7
24.2	87.8
24.5	87.9
24.9	88.0
25.3	88.1
25.6	88.1
26	88.2
26.4	88.3
26.8	88.4
27.2	88.5
27.5	88.5
28	88.6
28.4	88.7
28.8	88.8
29.2	88.9
29.6	89.0
30	89.1
30.5	89.2
30.9	89.2
31.4	89.3
31.8	89.4
32.3	89.4
32.8	89.5
33.2	89.6
33.7	89.6
34.2	89.7
34.7	89.7
35.2	89.8
35.7	89.8
36.2	89.8
36.8	89.9
37.3	89.9
37.9	89.9
38.4	90.0
39	90.0
39.5	90.0
40.1	90.1
40.7	90.1
41.3	90.1
41.9	90.2
42.5	90.2
43.1	90.2
43.7	90.2
44.4	90.2
45	90.2
45.7	90.2
46.3	90.2
47	90.3
47.7	90.3
48.4	90.4
49.1	90.4
49.8	90.3
50.5	90.3
51.3	90.2
52	90.1
52.8	90.1
53.5	90.1
54.3	90.0
55.1	90.0
55.9	90.0
56.7	89.9
57.5	89.8
58.4	89.7
59.2	89.6
60.1	89.5
61	89.4
61.8	89.3
62.7	89.2
63.7	89.2
64.6	89.1
65.5	89.1
66.5	89.0
67.4	89.0
68.4	88.9
69.4	88.9
70.4	89.0
71.5	89.0
72.5	89.1
73.5	89.1
74.6	89.2
75.7	89.3
76.8	89.5
77.9	89.6
79.1	89.7
80.2	89.9
81.4	90.0
82.6	90.1
83.8	90.2
85	90.3
86.2	90.4
87.5	90.5
88.7	90.6
90	90.6
91.3	90.7
92.7	90.7
94	90.7
95.4	90.7
96.8	90.7
98.2	90.8
99.6	90.8
101	90.8
103	90.8
104	90.8
106	90.8
107	90.8
109	90.7
110	90.7
112	90.7
113	90.6
115	90.6
117	90.5
118	90.5
120	90.4
122	90.4
124	90.3
125	90.3
127	90.2
129	90.2
131	90.2
133	90.1
135	90.1
137	90.1
139	90.0
141	89.9
143	89.8
145	89.8
147	89.8
149	89.7
151	89.5
154	89.4
156	89.2
158	89.1
160	89.1
163	89.0
165	89.0
168	89.0
170	88.9
172	88.8
175	88.8
177	88.7
180	88.6
183	88.5
185	88.4
188	88.3
191	88.3
194	88.1
196	88.1
199	88.0
202	87.9
205	87.9
208	87.8
211	87.7
214	87.6
217	87.5
220	87.3
224	87.2
227	87.0
230	86.9
234	86.9
237	86.9
240	86.9
244	86.8
247	86.8
251	86.7
255	86.6
258	86.5
262	86.4
266	86.3
270	86.2
274	86.1
278	86.0
282	85.9
286	85.7
290	85.6
294	85.5
298	85.3
303	85.2
307	85.0
312	84.8
316	84.7
321	84.6
325	84.4
330	84.3
335	84.2
340	84.1
345	84.0
350	83.9
355	83.8
360	83.7
365	83.6
371	83.4
376	83.3
382	83.2
387	83.1
393	83.0
398	82.8
404	82.7
410	82.5
416	82.4
422	82.2
428	82.1
434	82.0
441	81.8
447	81.7
454	81.5
460	81.4
467	81.2
474	81.0
481	80.9
488	80.7
495	80.6
502	80.5
509	80.3
517	80.2
524	80.1
532	80.0
540	79.9
547	79.8
555	79.6
563	79.5
572	79.4
580	79.4
588	79.3
597	79.2
606	79.0
614	78.9
623	78.8
632	78.7
642	78.6
651	78.5
660	78.4
670	78.3
680	78.2
690	78.1
700	78.0
710	77.9
720	77.9
731	77.8
741	77.8
752	77.7
763	77.7
774	77.6
785	77.7
797	77.6
808	77.6
820	77.7
832	77.7
844	77.9
856	78.0
869	78.1
882	78.3
894	78.5
907	78.8
921	79.0
934	79.3
948	79.7
961	80.0
975	80.4
990	80.7
1004	81.1
1019	81.4
1033	81.6
1048	81.9
1064	82.2
1079	82.4
1095	82.5
1111	82.7
1127	82.7
1143	82.8
1160	82.8
1177	82.8
1194	82.7
1211	82.7
1229	82.6
1247	82.5
1265	82.4
1283	82.3
1302	82.2
1321	82.3
1340	82.4
1360	82.5
1379	82.5
1399	82.5
